Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,81.66400146484375,256828100,0.0,0.0,0.0
2010-09-02,108.72000122070312,109.48999786376953,108.48999786376953,109.47000122070312,82.42447662353516,156112200,0.0,0.0,0.0
2010-09-03,110.54000091552734,110.98999786376953,109.94999694824219,110.88999938964844,83.49365997314453,212197300,0.0,0.0,0.0
2010-09-07,110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,82.552490234375,141973700,0.0,0.0,0.0
2010-09-08,109.86000061035156,110.8499984741211,109.80999755859375,110.41000366210938,83.13225555419922,149924400,0.0,0.0,0.0
2010-09-09,111.6500015258789,111.68000030517578,110.62000274658203,110.91999816894531,83.5162353515625,147017900,0.0,0.0,0.0
2010-09-10,111.12000274658203,111.61000061035156,110.87000274658203,111.4800033569336,83.9378662109375,127819000,0.0,0.0,0.0
2010-09-13,112.58000183105469,112.94999694824219,112.12999725341797,112.72000122070312,84.87153625488281,178503500,0.0,0.0,0.0
2010-09-14,112.5,113.29000091552734,112.08000183105469,112.6500015258789,84.8188247680664,209823600,0.0,0.0,0.0
2010-09-15,112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105469,85.14259338378906,168608400,0.0,0.0,0.0
2010-09-16,112.7300033569336,113.12000274658203,112.3499984741211,113.05000305175781,85.12000274658203,199962900,0.0,0.0,0.0
2010-09-17,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376953,85.15177154541016,195836900,0.602,0.0,0.0
2010-09-20,112.87999725341797,114.45999908447266,112.5199966430664,114.20999908447266,86.45380401611328,214555200,0.0,0.0,0.0
2010-09-21,114.30000305175781,114.83999633789062,113.51000213623047,113.9800033569336,86.27969360351562,268389100,0.0,0.0,0.0
2010-09-22,113.80000305175781,114.44000244140625,113.0999984741211,113.41999816894531,85.85577392578125,191322400,0.0,0.0,0.0
2010-09-23,112.48999786376953,113.66999816894531,112.18000030517578,112.5,85.15936279296875,202354300,0.0,0.0,0.0
2010-09-24,113.75,114.9000015258789,113.6500015258789,114.81999969482422,86.91557312011719,209671800,0.0,0.0,0.0
2010-09-27,114.86000061035156,114.98999786376953,114.16000366210938,114.2699966430664,86.49920654296875,128761800,0.0,0.0,0.0
2010-09-28,114.41999816894531,115.04000091552734,113.18000030517578,114.66999816894531,86.802001953125,209207500,0.0,0.0,0.0
2010-09-29,114.37999725341797,114.91000366210938,114.0199966430664,114.47000122070312,86.65062713623047,179665800,0.0,0.0,0.0
2010-09-30,115.05000305175781,115.79000091552734,113.58999633789062,114.12999725341797,86.39321899414062,287106700,0.0,0.0,0.0
2010-10-01,114.98999786376953,115.12000274658203,113.93000030517578,114.61000061035156,86.75659942626953,174638700,0.0,0.0,0.0
2010-10-04,114.37000274658203,114.8499984741211,113.18000030517578,113.75,86.1055908203125,166153200,0.0,0.0,0.0
2010-10-05,114.80000305175781,116.31999969482422,114.66999816894531,116.04000091552734,87.83901977539062,229634100,0.0,0.0,0.0
2010-10-06,116.0199966430664,116.33000183105469,115.55999755859375,116.02999877929688,87.83148193359375,148626600,0.0,0.0,0.0
2010-10-07,116.5,116.52999877929688,115.19000244140625,115.88999938964844,87.72550964355469,164860000,0.0,0.0,0.0
2010-10-08,116.05000305175781,116.86000061035156,115.61000061035156,116.54000091552734,88.21754455566406,177760100,0.0,0.0,0.0
2010-10-11,116.72000122070312,116.97000122070312,116.25,116.6500015258789,88.30079650878906,103098300,0.0,0.0,0.0
2010-10-12,116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623047,88.57331848144531,182210000,0.0,0.0,0.0
2010-10-13,117.66000366210938,118.55000305175781,117.37999725341797,117.91999816894531,89.26219940185547,194347200,0.0,0.0,0.0
2010-10-14,117.80999755859375,118.01000213623047,116.72000122070312,117.45999908447266,88.91394805908203,217764300,0.0,0.0,0.0
2010-10-15,118.27999877929688,118.3499984741211,116.76000213623047,117.69999694824219,89.09564208984375,243705000,0.0,0.0,0.0
2010-10-18,117.73999786376953,118.66999816894531,117.30999755859375,118.27999877929688,89.53466033935547,141204800,0.0,0.0,0.0
2010-10-19,117.19000244140625,117.8499984741211,116.0199966430664,116.7300033569336,88.36136627197266,280604700,0.0,0.0,0.0
2010-10-20,116.94000244140625,118.44000244140625,116.87000274658203,117.87000274658203,89.22431182861328,200051800,0.0,0.0,0.0
2010-10-21,118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341797,89.42112731933594,221585500,0.0,0.0,0.0
2010-10-22,118.30999755859375,118.52999877929688,118.0,118.3499984741211,89.5876693725586,108212400,0.0,0.0,0.0
2010-10-25,119.13999938964844,119.76000213623047,118.61000061035156,118.69999694824219,89.85256958007812,151145700,0.0,0.0,0.0
2010-10-26,118.0999984741211,118.83999633789062,117.87000274658203,118.72000122070312,89.86775207519531,158982900,0.0,0.0,0.0
2010-10-27,117.88999938964844,118.51000213623047,117.26000213623047,118.37999725341797,89.61039733886719,190024000,0.0,0.0,0.0
2010-10-28,119.05999755859375,119.11000061035156,117.83000183105469,118.4000015258789,89.62550354003906,168576000,0.0,0.0,0.0
2010-10-29,118.27999877929688,118.72000122070312,118.06999969482422,118.48999786376953,89.69364166259766,144305500,0.0,0.0,0.0
2010-11-01,119.06999969482422,119.75,117.8499984741211,118.52999877929688,89.72393798828125,174074800,0.0,0.0,0.0
2010-11-02,119.41999816894531,119.75,119.0999984741211,119.47000122070312,90.43548583984375,158345900,0.0,0.0,0.0
2010-11-03,119.68000030517578,120.0199966430664,118.44999694824219,119.94999694824219,90.79882049560547,226702800,0.0,0.0,0.0
2010-11-04,121.27999877929688,122.31999969482422,119.97000122070312,122.26000213623047,92.54743957519531,215039400,0.0,0.0,0.0
2010-11-05,122.33999633789062,122.91999816894531,122.18000030517578,122.72000122070312,92.89561462402344,180654100,0.0,0.0,0.0
2010-11-08,122.33999633789062,122.69000244140625,121.94000244140625,122.48999786376953,92.72152709960938,156107100,0.0,0.0,0.0
2010-11-09,122.81999969482422,122.94999694824219,121.12000274658203,121.61000061035156,92.05538940429688,186621600,0.0,0.0,0.0
2010-11-10,121.58000183105469,122.16000366210938,120.66000366210938,122.0999984741211,92.42632293701172,221387400,0.0,0.0,0.0
2010-11-11,121.05000305175781,121.81999969482422,120.68000030517578,121.63999938964844,92.07809448242188,158017600,0.0,0.0,0.0
2010-11-12,120.81999969482422,121.3499984741211,119.6500015258789,120.19999694824219,90.9880599975586,239068800,0.0,0.0,0.0
2010-11-15,120.58000183105469,121.05000305175781,119.9800033569336,120.02999877929688,90.859375,163940800,0.0,0.0,0.0
2010-11-16,119.29000091552734,119.48999786376953,117.58999633789062,118.16000366210938,89.44386291503906,299566200,0.0,0.0,0.0
2010-11-17,118.20999908447266,118.70999908447266,117.86000061035156,118.22000122070312,89.4892349243164,172308900,0.0,0.0,0.0
2010-11-18,119.36000061035156,120.38999938964844,119.3499984741211,119.95999908447266,90.80638122558594,197723700,0.0,0.0,0.0
2010-11-19,119.9000015258789,120.33999633789062,119.25,120.29000091552734,91.05619812011719,156852900,0.0,0.0,0.0
2010-11-22,119.69000244140625,120.23999786376953,118.7699966430664,120.19000244140625,90.98051452636719,181361000,0.0,0.0,0.0
2010-11-23,118.7699966430664,119.0199966430664,117.98999786376953,118.44999694824219,89.66333770751953,222309000,0.0,0.0,0.0
2010-11-24,119.19999694824219,120.2300033569336,119.18000030517578,120.19999694824219,90.9880599975586,140046100,0.0,0.0,0.0
2010-11-26,119.16000366210938,119.80999755859375,118.80000305175781,118.80000305175781,89.92828369140625,76007800,0.0,0.0,0.0
2010-11-29,118.5,119.4800033569336,117.73999786376953,119.16000366210938,90.2008056640625,223642300,0.0,0.0,0.0
2010-11-30,117.9800033569336,119.16999816894531,117.80999755859375,118.48999786376953,89.69364166259766,233930700,0.0,0.0,0.0
2010-12-01,120.19999694824219,121.23999786376953,120.19000244140625,121.01000213623047,91.6012191772461,221037200,0.0,0.0,0.0
2010-12-02,121.19999694824219,122.6500015258789,121.12999725341797,122.55999755859375,92.77452850341797,191213600,0.0,0.0,0.0
2010-12-03,122.13999938964844,123.02999877929688,122.11000061035156,122.88999938964844,93.02432250976562,151288900,0.0,0.0,0.0
2010-12-06,122.62999725341797,123.04000091552734,122.5,122.76000213623047,92.9259033203125,103050500,0.0,0.0,0.0
2010-12-07,123.94000244140625,124.01000213623047,122.76000213623047,122.83000183105469,92.9788818359375,206581000,0.0,0.0,0.0
2010-12-08,122.9800033569336,123.37999725341797,122.41000366210938,123.27999877929688,93.31956481933594,138019200,0.0,0.0,0.0
2010-12-09,123.97000122070312,124.0199966430664,123.1500015258789,123.76000213623047,93.68287658691406,123705100,0.0,0.0,0.0
2010-12-10,124.13999938964844,124.5999984741211,123.7300033569336,124.4800033569336,94.22789001464844,117571700,0.0,0.0,0.0
2010-12-13,125.05000305175781,125.19999694824219,124.5199966430664,124.55999755859375,94.2884521484375,133812700,0.0,0.0,0.0
2010-12-14,124.75,125.2300033569336,124.29000091552734,124.66999816894531,94.37171173095703,147249600,0.0,0.0,0.0
2010-12-15,124.44000244140625,124.93000030517578,123.88999938964844,124.0999984741211,93.94023132324219,160823100,0.0,0.0,0.0
2010-12-16,124.18000030517578,124.91000366210938,123.75,124.81999969482422,94.48529052734375,185035200,0.0,0.0,0.0
2010-12-17,124.08000183105469,124.45999908447266,123.81999969482422,124.30000305175781,94.58649444580078,141075300,0.653,0.0,0.0
2010-12-20,124.63999938964844,124.9000015258789,123.9800033569336,124.5999984741211,94.81475830078125,119085500,0.0,0.0,0.0
2010-12-21,124.98999786376953,125.47000122070312,124.87000274658203,125.38999938964844,95.4159164428711,94965500,0.0,0.0,0.0
2010-12-22,125.4800033569336,125.81999969482422,125.41000366210938,125.77999877929688,95.71268463134766,78878100,0.0,0.0,0.0
2010-12-23,125.63999938964844,125.77999877929688,125.29000091552734,125.5999984741211,95.57573699951172,70053700,0.0,0.0,0.0
2010-12-27,125.12999725341797,125.7699966430664,125.04000091552734,125.6500015258789,95.61380004882812,58126000,0.0,0.0,0.0
2010-12-28,125.9000015258789,125.94999694824219,125.5,125.83000183105469,95.7507095336914,55309100,0.0,0.0,0.0
2010-12-29,125.9800033569336,126.19999694824219,125.9000015258789,125.91999816894531,95.81922149658203,58033100,0.0,0.0,0.0
2010-12-30,125.80000305175781,126.12999725341797,125.52999877929688,125.72000122070312,95.66703796386719,76616900,0.0,0.0,0.0
2010-12-31,125.52999877929688,125.87000274658203,125.33000183105469,125.75,95.68984985351562,91218900,0.0,0.0,0.0
2011-01-03,126.70999908447266,127.5999984741211,125.69999694824219,127.05000305175781,96.67910766601562,138725200,0.0,0.0,0.0
2011-01-04,127.33000183105469,127.37000274658203,126.19000244140625,126.9800033569336,96.6258773803711,137409700,0.0,0.0,0.0
2011-01-05,126.58000183105469,127.72000122070312,126.45999908447266,127.63999938964844,97.1280746459961,133975300,0.0,0.0,0.0
2011-01-06,127.69000244140625,127.83000183105469,127.01000213623047,127.38999938964844,96.93780517578125,122519000,0.0,0.0,0.0
2011-01-07,127.55999755859375,127.7699966430664,126.1500015258789,127.13999938964844,96.7475814819336,156034600,0.0,0.0,0.0
2011-01-10,126.58000183105469,127.16000366210938,126.19999694824219,126.9800033569336,96.6258773803711,122401700,0.0,0.0,0.0
2011-01-11,127.44000244140625,127.73999786376953,126.94999694824219,127.43000030517578,96.96827697753906,110287000,0.0,0.0,0.0
2011-01-12,128.2100067138672,128.72000122070312,127.45999908447266,128.5800018310547,97.84336853027344,107929200,0.0,0.0,0.0
2011-01-13,128.6300048828125,128.69000244140625,128.0500030517578,128.3699951171875,97.68360137939453,129048400,0.0,0.0,0.0
2011-01-14,128.19000244140625,129.3300018310547,128.10000610351562,129.3000030517578,98.39124298095703,117677900,0.0,0.0,0.0
2011-01-18,129.17999267578125,129.63999938964844,129.02999877929688,129.52000427246094,98.55865478515625,114401300,0.0,0.0,0.0
2011-01-19,129.41000366210938,129.5399932861328,127.91000366210938,128.25,97.5922622680664,151958400,0.0,0.0,0.0
2011-01-20,127.95999908447266,128.39999389648438,127.12999725341797,128.0800018310547,97.4628677368164,175745700,0.0,0.0,0.0
2011-01-21,128.8800048828125,129.1699981689453,128.22999572753906,128.3699951171875,97.68360137939453,151462900,0.0,0.0,0.0
2011-01-24,128.2899932861328,129.25,128.25999450683594,129.10000610351562,98.23905944824219,113715500,0.0,0.0,0.0
2011-01-25,128.75999450683594,129.27999877929688,128.11000061035156,129.1699981689453,98.29232025146484,167552200,0.0,0.0,0.0
2011-01-26,129.49000549316406,130.0500030517578,129.22999572753906,129.6699981689453,98.6728286743164,141281500,0.0,0.0,0.0
2011-01-27,129.6999969482422,130.2100067138672,129.47000122070312,129.99000549316406,98.91631317138672,123302700,0.0,0.0,0.0
2011-01-28,130.13999938964844,130.35000610351562,127.51000213623047,127.72000122070312,97.18892669677734,295637300,0.0,0.0,0.0
2011-01-31,128.07000732421875,128.77999877929688,127.75,128.67999267578125,97.91946411132812,149249200,0.0,0.0,0.0
2011-02-01,129.4600067138672,130.97000122070312,129.3800048828125,130.74000549316406,99.48704528808594,167194300,0.0,0.0,0.0
2011-02-02,130.39999389648438,130.83999633789062,130.3300018310547,130.49000549316406,99.29676818847656,118323600,0.0,0.0,0.0
2011-02-03,130.25999450683594,130.97999572753906,129.57000732421875,130.77999877929688,99.51746368408203,145886700,0.0,0.0,0.0
2011-02-04,130.8300018310547,131.1999969482422,130.22999572753906,131.14999389648438,99.79899597167969,134634800,0.0,0.0,0.0
2011-02-07,131.44000244140625,132.39999389648438,131.42999267578125,131.97000122070312,100.4229965209961,112439100,0.0,0.0,0.0
2011-02-08,132.08999633789062,132.63999938964844,131.72999572753906,132.57000732421875,100.87956237792969,99072800,0.0,0.0,0.0
2011-02-09,132.2100067138672,132.6300048828125,131.61000061035156,132.27000427246094,100.65130615234375,146436700,0.0,0.0,0.0
2011-02-10,131.60000610351562,132.47000122070312,131.3000030517578,132.32000732421875,100.68932342529297,162708500,0.0,0.0,0.0
2011-02-11,131.8000030517578,133.27999877929688,131.77000427246094,133.11000061035156,101.29048156738281,137710300,0.0,0.0,0.0
2011-02-14,133.02999877929688,133.5399932861328,132.8800048828125,133.42999267578125,101.53398132324219,101690700,0.0,0.0,0.0
2011-02-15,133.02000427246094,133.22000122070312,132.32000732421875,133.00999450683594,101.21436309814453,119575400,0.0,0.0,0.0
2011-02-16,133.4600067138672,134.00999450683594,133.19000244140625,133.85000610351562,101.85359191894531,130183500,0.0,0.0,0.0
2011-02-17,133.4600067138672,134.42999267578125,133.33999633789062,134.25,102.1579360961914,109810500,0.0,0.0,0.0
2011-02-18,134.3699951171875,134.69000244140625,134.05999755859375,134.52999877929688,102.37103271484375,130002400,0.0,0.0,0.0
2011-02-22,133.1199951171875,134.55999755859375,131.47000122070312,131.8300018310547,100.31643676757812,233116400,0.0,0.0,0.0
2011-02-23,131.75,132.07000732421875,130.2100067138672,131.02000427246094,99.70011138916016,227584000,0.0,0.0,0.0
2011-02-24,130.8800048828125,131.44000244140625,129.6999969482422,130.92999267578125,99.631591796875,260431400,0.0,0.0,0.0
2011-02-25,131.47999572753906,132.41000366210938,131.39999389648438,132.3300018310547,100.69695281982422,141686900,0.0,0.0,0.0
2011-02-28,132.82000732421875,133.32000732421875,132.3800048828125,133.14999389648438,101.3208999633789,141585500,0.0,0.0,0.0
2011-03-01,133.57000732421875,133.69000244140625,130.88999938964844,130.92999267578125,99.631591796875,258565500,0.0,0.0,0.0
2011-03-02,130.75,131.82000732421875,130.35000610351562,131.2100067138672,99.8447036743164,200277400,0.0,0.0,0.0
2011-03-03,132.39999389648438,133.6199951171875,132.38999938964844,133.47000122070312,101.56440734863281,176480100,0.0,0.0,0.0
2011-03-04,133.3699951171875,133.6300048828125,131.60000610351562,132.47000122070312,100.8034439086914,277202300,0.0,0.0,0.0
2011-03-07,132.86000061035156,133.16000366210938,130.74000549316406,131.42999267578125,100.0120620727539,216790400,0.0,0.0,0.0
2011-03-08,131.63999938964844,133.0,131.07000732421875,132.5800018310547,100.8871841430664,174615000,0.0,0.0,0.0
2011-03-09,132.32000732421875,132.8000030517578,131.60000610351562,132.38999938964844,100.74256896972656,153806000,0.0,0.0,0.0
2011-03-10,131.0,131.17999267578125,129.80999755859375,129.94000244140625,98.87826538085938,301291800,0.0,0.0,0.0
2011-03-11,129.52000427246094,131.30999755859375,129.49000549316406,130.83999633789062,99.56309509277344,225621800,0.0,0.0,0.0
2011-03-14,129.99000549316406,130.47999572753906,129.05999755859375,130.0500030517578,98.96195220947266,234974100,0.0,0.0,0.0
2011-03-15,126.58999633789062,129.3300018310547,126.5,128.55999755859375,97.8281478881836,359585400,0.0,0.0,0.0
2011-03-16,128.14999389648438,128.57000732421875,125.27999877929688,126.18000030517578,96.01710510253906,468670300,0.0,0.0,0.0
2011-03-17,128.0,128.38999938964844,127.0999984741211,127.8499984741211,97.28784942626953,254303700,0.0,0.0,0.0
2011-03-18,128.83999633789062,128.8800048828125,127.51000213623047,127.76000213623047,97.6417236328125,230435400,0.553,0.0,0.0
2011-03-21,129.35000610351562,130.00999450683594,129.1999969482422,129.74000549316406,99.15497589111328,153992600,0.0,0.0,0.0
2011-03-22,129.72000122070312,129.88999938964844,129.1699981689453,129.2899932861328,98.81103515625,129538600,0.0,0.0,0.0
2011-03-23,128.92999267578125,130.0,128.32000732421875,129.66000366210938,99.09378051757812,148603100,0.0,0.0,0.0
2011-03-24,130.39999389648438,131.08999633789062,129.6699981689453,130.89999389648438,100.0414810180664,159129800,0.0,0.0,0.0
2011-03-25,131.24000549316406,131.8699951171875,130.88999938964844,131.3000030517578,100.3471908569336,155642800,0.0,0.0,0.0
2011-03-28,131.5800018310547,131.9199981689453,130.94000244140625,130.97999572753906,100.10263061523438,109762400,0.0,0.0,0.0
2011-03-29,130.8699951171875,131.89999389648438,130.44000244140625,131.86000061035156,100.77521514892578,129798800,0.0,0.0,0.0
2011-03-30,132.5500030517578,133.16000366210938,132.36000061035156,132.77000427246094,101.4706802368164,135835000,0.0,0.0,0.0
2011-03-31,132.60000610351562,132.9600067138672,132.4499969482422,132.58999633789062,101.33307647705078,132537100,0.0,0.0,0.0
2011-04-01,133.41000366210938,133.77000427246094,132.8300018310547,133.14999389648438,101.76105499267578,153850100,0.0,0.0,0.0
2011-04-04,133.42999267578125,133.6699981689453,132.8800048828125,133.25999450683594,101.84514617919922,100768900,0.0,0.0,0.0
2011-04-05,133.0,133.8300018310547,132.94000244140625,133.24000549316406,101.82987976074219,120791500,0.0,0.0,0.0
2011-04-06,133.8800048828125,134.0,133.1199951171875,133.66000366210938,102.15087890625,120411600,0.0,0.0,0.0
2011-04-07,133.4199981689453,133.97999572753906,132.66000366210938,133.32000732421875,101.89104461669922,170731500,0.0,0.0,0.0
2011-04-08,133.91000366210938,133.99000549316406,132.30999755859375,132.86000061035156,101.5394287109375,147945400,0.0,0.0,0.0
2011-04-11,133.0,133.4499969482422,132.13999938964844,132.4600067138672,101.2337417602539,121385400,0.0,0.0,0.0
2011-04-12,131.72000122070312,131.97999572753906,130.99000549316406,131.47000122070312,100.47710418701172,161187400,0.0,0.0,0.0
2011-04-13,132.0800018310547,132.17999267578125,130.9600067138672,131.4600067138672,100.469482421875,162059000,0.0,0.0,0.0
2011-04-14,130.6999969482422,131.75999450683594,130.27000427246094,131.55999755859375,100.54591369628906,161220400,0.0,0.0,0.0
2011-04-15,131.8000030517578,132.3699951171875,131.41000366210938,132.0399932861328,100.91275787353516,170006700,0.0,0.0,0.0
2011-04-18,130.58999633789062,132.02999877929688,129.50999450683594,130.55999755859375,99.78166961669922,210759300,0.0,0.0,0.0
2011-04-19,130.75999450683594,131.35000610351562,130.44000244140625,131.30999755859375,100.35482788085938,124258800,0.0,0.0,0.0
2011-04-20,132.8800048828125,133.38999938964844,132.7899932861328,133.10000610351562,101.72286224365234,156133800,0.0,0.0,0.0
2011-04-21,133.7899932861328,133.83999633789062,133.10000610351562,133.77999877929688,102.24252319335938,135935400,0.0,0.0,0.0
2011-04-25,133.67999267578125,133.86000061035156,133.1999969482422,133.63999938964844,102.13555145263672,65757100,0.0,0.0,0.0
2011-04-26,134.0500030517578,135.05999755859375,133.91000366210938,134.7899932861328,103.01447296142578,146600000,0.0,0.0,0.0
2011-04-27,135.0500030517578,135.8699951171875,134.5,135.6699981689453,103.68697357177734,143031000,0.0,0.0,0.0
2011-04-28,135.42999267578125,136.2899932861328,135.41000366210938,136.11000061035156,104.02332305908203,124791100,0.0,0.0,0.0
2011-04-29,136.16000366210938,136.57000732421875,135.97999572753906,136.42999267578125,104.267822265625,115094100,0.0,0.0,0.0
2011-05-02,137.07000732421875,137.17999267578125,135.9499969482422,136.22000122070312,104.10733032226562,126278700,0.0,0.0,0.0
2011-05-03,135.9600067138672,136.19000244140625,135.0399932861328,135.72999572753906,103.73284149169922,138375000,0.0,0.0,0.0
2011-05-04,135.6699981689453,135.72999572753906,134.22999572753906,134.8300018310547,103.04501342773438,182678500,0.0,0.0,0.0
2011-05-05,134.0800018310547,134.9499969482422,133.02000427246094,133.61000061035156,102.11263275146484,226900000,0.0,0.0,0.0
2011-05-06,134.94000244140625,135.6300048828125,133.67999267578125,134.1999969482422,102.56353759765625,222787200,0.0,0.0,0.0
2011-05-09,134.19000244140625,135.11000061035156,133.97999572753906,134.72000122070312,102.96097564697266,114104500,0.0,0.0,0.0
2011-05-10,135.1699981689453,136.11000061035156,135.0,135.8699951171875,103.83983612060547,114806900,0.0,0.0,0.0
2011-05-11,135.6699981689453,135.69000244140625,133.82000732421875,134.44000244140625,102.74693298339844,193564200,0.0,0.0,0.0
2011-05-12,134.0800018310547,135.36000061035156,133.38999938964844,135.0800018310547,103.23609924316406,171550700,0.0,0.0,0.0
2011-05-13,135.14999389648438,135.33999633789062,133.55999755859375,134.0399932861328,102.44129180908203,157444900,0.0,0.0,0.0
2011-05-16,133.55999755859375,134.61000061035156,132.97000122070312,133.19000244140625,101.79167175292969,141675400,0.0,0.0,0.0
2011-05-17,132.69000244140625,133.35000610351562,132.1199951171875,133.1699981689453,101.77635192871094,192686200,0.0,0.0,0.0
2011-05-18,133.24000549316406,134.5,132.9499969482422,134.36000061035156,102.685791015625,135217900,0.0,0.0,0.0
2011-05-19,134.8000030517578,135.02999877929688,133.94000244140625,134.67999267578125,102.93037414550781,119489500,0.0,0.0,0.0
2011-05-20,134.3300018310547,134.67999267578125,133.36000061035156,133.61000061035156,102.11263275146484,182594900,0.0,0.0,0.0
2011-05-23,131.97999572753906,132.72000122070312,131.58999633789062,132.05999755859375,100.92802429199219,168700000,0.0,0.0,0.0
2011-05-24,132.44000244140625,132.72999572753906,131.6999969482422,131.9499969482422,100.84394836425781,147199600,0.0,0.0,0.0
2011-05-25,131.4199981689453,132.94000244140625,131.3800048828125,132.38999938964844,101.18024444580078,151050100,0.0,0.0,0.0
2011-05-26,132.02999877929688,133.24000549316406,131.77999877929688,133.0,101.64641571044922,164850000,0.0,0.0,0.0
2011-05-27,133.3699951171875,133.8699951171875,132.9600067138672,133.50999450683594,102.03620147705078,120921900,0.0,0.0,0.0
2011-05-31,134.77000427246094,134.9199981689453,133.83999633789062,134.89999389648438,103.0984878540039,164731200,0.0,0.0,0.0
2011-06-01,134.50999450683594,134.9199981689453,131.75999450683594,131.8699951171875,100.78282928466797,233094300,0.0,0.0,0.0
2011-06-02,131.9600067138672,132.24000549316406,130.9600067138672,131.72999572753906,100.6758041381836,200466800,0.0,0.0,0.0
2011-06-03,130.14999389648438,131.4199981689453,130.0800018310547,130.4199981689453,99.67463684082031,234690200,0.0,0.0,0.0
2011-06-06,130.08999633789062,130.36000061035156,128.8699951171875,129.0399932861328,98.61995697021484,179951200,0.0,0.0,0.0
2011-06-07,129.6999969482422,130.07000732421875,128.85000610351562,128.9600067138672,98.558837890625,161660500,0.0,0.0,0.0
2011-06-08,128.75999450683594,129.19000244140625,128.17999267578125,128.4199981689453,98.1461410522461,198696400,0.0,0.0,0.0
2011-06-09,128.77000427246094,129.92999267578125,128.4600067138672,129.39999389648438,98.89509582519531,160964400,0.0,0.0,0.0
2011-06-10,128.85000610351562,128.92999267578125,127.26000213623047,127.5999984741211,97.51942443847656,238629400,0.0,0.0,0.0
2011-06-13,127.88999938964844,128.24000549316406,127.05000305175781,127.69999694824219,97.59585571289062,207599800,0.0,0.0,0.0
2011-06-14,128.8699951171875,129.77000427246094,128.82000732421875,129.32000732421875,98.83397674560547,160570400,0.0,0.0,0.0
2011-06-15,128.24000549316406,129.3000030517578,126.68000030517578,127.0199966430664,97.07616424560547,300958000,0.0,0.0,0.0
2011-06-16,127.05999755859375,127.97000122070312,126.31999969482422,127.30000305175781,97.29015350341797,308032800,0.0,0.0,0.0
2011-06-17,127.93000030517578,127.94000244140625,126.62000274658203,127.05000305175781,97.58047485351562,233284900,0.628,0.0,0.0
2011-06-20,126.62000274658203,127.97000122070312,126.58000183105469,127.69999694824219,98.0797119140625,159479000,0.0,0.0,0.0
2011-06-21,128.36000061035156,129.6999969482422,127.75,129.4499969482422,99.42379760742188,193157300,0.0,0.0,0.0
2011-06-22,129.0500030517578,129.80999755859375,128.58999633789062,128.6699981689453,98.82469940185547,176703000,0.0,0.0,0.0
2011-06-23,127.16000366210938,128.63999938964844,126.19000244140625,128.3000030517578,98.54054260253906,334286500,0.0,0.0,0.0
2011-06-24,128.27000427246094,128.3699951171875,126.62000274658203,126.80999755859375,97.39614868164062,226129300,0.0,0.0,0.0
2011-06-27,126.88999938964844,128.42999267578125,126.63999938964844,127.94000244140625,98.26406860351562,168904700,0.0,0.0,0.0
2011-06-28,128.4499969482422,129.6300048828125,128.27000427246094,129.61000061035156,99.54666900634766,165556300,0.0,0.0,0.0
2011-06-29,130.1999969482422,130.92999267578125,129.6300048828125,130.72000122070312,100.39920043945312,244295500,0.0,0.0,0.0
2011-06-30,131.13999938964844,132.17999267578125,130.7100067138672,131.97000122070312,101.35928344726562,223322700,0.0,0.0,0.0
2011-07-01,132.08999633789062,134.10000610351562,131.77999877929688,133.9199981689453,102.8569564819336,202385700,0.0,0.0,0.0
2011-07-05,133.77999877929688,134.0800018310547,133.38999938964844,133.80999755859375,102.77250671386719,165936000,0.0,0.0,0.0
2011-07-06,133.49000549316406,134.13999938964844,133.11000061035156,133.97000122070312,102.89535522460938,143331600,0.0,0.0,0.0
2011-07-07,135.16000366210938,135.6999969482422,134.8800048828125,135.36000061035156,103.96294403076172,170464200,0.0,0.0,0.0
2011-07-08,133.8300018310547,135.36000061035156,133.38999938964844,134.39999389648438,103.22563934326172,194100500,0.0,0.0,0.0
2011-07-11,132.75,133.17999267578125,131.66000366210938,131.97000122070312,101.35928344726562,195918600,0.0,0.0,0.0
2011-07-12,131.69000244140625,132.77999877929688,131.36000061035156,131.39999389648438,100.92149353027344,214675700,0.0,0.0,0.0
2011-07-13,132.08999633789062,133.22000122070312,131.52000427246094,131.83999633789062,101.25942993164062,204062600,0.0,0.0,0.0
2011-07-14,132.1699981689453,132.77999877929688,130.67999267578125,130.92999267578125,100.56051635742188,226111800,0.0,0.0,0.0
2011-07-15,131.66000366210938,131.8699951171875,130.77000427246094,131.69000244140625,101.14420318603516,220012800,0.0,0.0,0.0
2011-07-18,131.0800018310547,131.27999877929688,129.6300048828125,130.61000061035156,100.31475067138672,196872100,0.0,0.0,0.0
2011-07-19,131.33999633789062,132.88999938964844,131.30999755859375,132.72999572753906,101.94300079345703,166554900,0.0,0.0,0.0
2011-07-20,133.07000732421875,133.14999389648438,132.4199981689453,132.64999389648438,101.88153076171875,137145400,0.0,0.0,0.0
2011-07-21,133.39999389648438,134.82000732421875,132.6699981689453,134.49000549316406,103.29476928710938,245246300,0.0,0.0,0.0
